event_date,feature,event_name,user_count,platform
2025-02-27,Reporting,session_start,217,Web
2025-02-27,Search,session_start,249,Mobile
2025-02-27,Security & Compliance,feature_used,110,Web
2025-02-27,Slack Integration,error,76,Web
2025-02-28,API,feature_used,240,Mobile
2025-02-28,Billing,session_start,175,Web
2025-02-28,Bulk CSV Export,feature_used,77,Web
2025-02-28,Dark Mode,feature_used,157,Web
2025-02-28,Dashboard,feature_used,502,Web
2025-02-28,Export,feature_used,253,Mobile
2025-02-28,Mobile App,click,283,Web
2025-02-28,Notifications,feature_used,192,Web
2025-02-28,Onboarding,feature_used,331,Mobile
2025-02-28,Reporting,click,193,Web
2025-02-28,Search,click,216,Web
2025-02-28,Security & Compliance,click,101,Web
2025-02-28,Slack Integration,session_start,75,Web
2025-03-01,API,feature_used,132,Mobile
2025-03-01,Billing,error,103,Web
2025-03-01,Bulk CSV Export,feature_used,50,Web
2025-03-01,Dark Mode,feature_used,83,Web
2025-03-01,Dashboard,session_start,320,Web
2025-03-01,Export,feature_used,138,Web
2025-03-01,Mobile App,feature_used,170,Web
2025-03-01,Notifications,export_click,110,Web
2025-03-01,Onboarding,feature_used,203,Web
2025-03-01,Reporting,feature_used,118,Web
2025-03-01,Search,session_start,155,Web
2025-03-01,Security & Compliance,feature_used,65,Mobile
2025-03-01,Slack Integration,feature_used,37,Web
2025-03-02,API,export_click,140,Mobile
2025-03-02,Billing,feature_used,85,Mobile
2025-03-02,Bulk CSV Export,feature_used,35,Web
2025-03-02,Dark Mode,session_start,98,Web
2025-03-02,Dashboard,session_start,287,Mobile
2025-03-02,Export,feature_used,157,Web
2025-03-02,Mobile App,feature_used,177,Web
2025-03-02,Notifications,feature_used,95,Web
2025-03-02,Onboarding,error,186,Web
2025-03-02,Reporting,feature_used,113,Mobile
2025-03-02,Search,session_start,125,Web
2025-03-02,Security & Compliance,feature_used,61,Web
2025-03-02,Slack Integration,session_start,41,Web
2025-03-03,API,session_start,212,Web
2025-03-03,Billing,feature_used,135,Mobile
2025-03-03,Bulk CSV Export,feature_used,77,Web
2025-03-03,Dark Mode,error,140,Web
2025-03-03,Dashboard,feature_used,414,Web
2025-03-03,Export,feature_used,259,Web
2025-03-03,Mobile App,feature_used,284,Web
2025-03-03,Notifications,feature_used,210,Web
2025-03-03,Onboarding,session_start,323,Web
2025-03-03,Reporting,feature_used,177,Mobile
2025-03-03,Search,feature_used,209,Web
2025-03-03,Security & Compliance,feature_used,106,Web
2025-03-03,Slack Integration,click,69,Web
2025-03-04,API,session_start,216,Web
2025-03-04,Billing,feature_used,142,Web
2025-03-04,Bulk CSV Export,feature_used,71,Web
2025-03-04,Dark Mode,click,146,Mobile
2025-03-04,Dashboard,click,435,Web
2025-03-04,Export,export_click,234,Web
2025-03-04,Mobile App,session_start,263,Web
2025-03-04,Notifications,click,188,Mobile
2025-03-04,Onboarding,session_start,334,Mobile
2025-03-04,Reporting,session_start,167,Mobile
2025-03-04,Search,session_start,199,Web
2025-03-04,Security & Compliance,session_start,92,Web
2025-03-04,Slack Integration,feature_used,71,Web
2025-03-05,API,feature_used,211,Web
2025-03-05,Billing,feature_used,140,Web
2025-03-05,Bulk CSV Export,export_click,54,Web
2025-03-05,Custom Dashboard Widgets,feature_used,36,Web
2025-03-05,Dark Mode,feature_used,154,Web
2025-03-05,Dashboard,export_click,411,Web
2025-03-05,Export,feature_used,233,Web
2025-03-05,Mobile App,feature_used,246,Web
2025-03-05,Notifications,feature_used,165,Web
2025-03-05,Onboarding,session_start,288,Web
2025-03-05,Reporting,feature_used,184,Web
2025-03-05,Search,click,208,Web
2025-03-05,Security & Compliance,session_start,92,Mobile
2025-03-05,Slack Integration,session_start,71,Web
2025-03-06,API,session_start,182,Mobile
2025-03-06,Billing,feature_used,125,Web
2025-03-06,Bulk CSV Export,session_start,56,Web
2025-03-06,Custom Dashboard Widgets,click,33,Web
2025-03-06,Dark Mode,feature_used,129,Web
2025-03-06,Dashboard,session_start,384,Web
2025-03-06,Export,feature_used,194,Web
2025-03-06,Mobile App,feature_used,269,Web
2025-03-06,Notifications,feature_used,163,Mobile
2025-03-06,Onboarding,click,295,Web
2025-03-06,Reporting,feature_used,147,Web
2025-03-06,Search,export_click,214,Web
2025-03-06,Security & Compliance,session_start,89,Web
2025-03-06,Slack Integration,feature_used,67,Web
2025-03-07,API,feature_used,183,Mobile
2025-03-07,Billing,error,149,Web
2025-03-07,Bulk CSV Export,feature_used,67,Web
2025-03-07,Custom Dashboard Widgets,feature_used,35,Web
2025-03-07,Dark Mode,session_start,132,Mobile
2025-03-07,Dashboard,feature_used,399,Web
2025-03-07,Export,feature_used,207,Web
2025-03-07,Mobile App,export_click,251,Web
2025-03-07,Notifications,session_start,135,Web
2025-03-07,Onboarding,feature_used,312,Web
2025-03-07,Reporting,feature_used,152,Mobile
2025-03-07,Search,feature_used,159,Web
2025-03-07,Security & Compliance,feature_used,77,Mobile
2025-03-07,Slack Integration,export_click,75,Web
2025-03-08,API,feature_used,139,Mobile
2025-03-08,Billing,feature_used,82,Web
2025-03-08,Bulk CSV Export,feature_used,32,Mobile
2025-03-08,Custom Dashboard Widgets,feature_used,19,Mobile
2025-03-08,Dark Mode,feature_used,91,Web
2025-03-08,Dashboard,session_start,208,Web
2025-03-08,Export,feature_used,100,Web
2025-03-08,Mobile App,feature_used,139,Web
2025-03-08,Notifications,feature_used,89,Web
2025-03-08,Onboarding,feature_used,159,Mobile
2025-03-08,Reporting,session_start,96,Mobile
2025-03-08,Search,feature_used,111,Web
2025-03-08,Security & Compliance,export_click,50,Mobile
2025-03-08,Slack Integration,feature_used,31,Web
2025-03-09,API,feature_used,116,Web
2025-03-09,Billing,feature_used,75,Web
2025-03-09,Bulk CSV Export,session_start,24,Web
2025-03-09,Custom Dashboard Widgets,error,14,Web
2025-03-09,Dark Mode,feature_used,70,Web
2025-03-09,Dashboard,feature_used,195,Web
2025-03-09,Export,click,122,Web
2025-03-09,Mobile App,session_start,124,Web
2025-03-09,Notifications,click,96,Web
2025-03-09,Onboarding,feature_used,113,Web
2025-03-09,Reporting,feature_used,85,Mobile
2025-03-09,Search,feature_used,99,Mobile
2025-03-09,Security & Compliance,feature_used,49,Web
2025-03-09,Slack Integration,feature_used,41,Web
2025-03-10,API,feature_used,180,Mobile
2025-03-10,Billing,session_start,128,Web
2025-03-10,Bulk CSV Export,session_start,60,Web
2025-03-10,Custom Dashboard Widgets,feature_used,30,Web
2025-03-10,Dark Mode,session_start,104,Web
2025-03-10,Dashboard,feature_used,301,Mobile
2025-03-10,Export,feature_used,194,Web
2025-03-10,Mobile App,feature_used,196,Web
2025-03-10,Notifications,session_start,152,Web
2025-03-10,Onboarding,session_start,235,Web
2025-03-10,Reporting,feature_used,127,Web
2025-03-10,Search,feature_used,134,Web
2025-03-10,Security & Compliance,feature_used,62,Mobile
2025-03-10,Slack Integration,session_start,59,Mobile
2025-03-11,API,feature_used,173,Web
2025-03-11,Billing,click,111,Web
2025-03-11,Bulk CSV Export,click,41,Web
2025-03-11,Custom Dashboard Widgets,feature_used,21,Web
2025-03-11,Dark Mode,feature_used,105,Mobile
2025-03-11,Dashboard,session_start,315,Web
2025-03-11,Export,click,169,Mobile
2025-03-11,Mobile App,session_start,201,Web
2025-03-11,Notifications,feature_used,121,Web
2025-03-11,Onboarding,feature_used,250,Web
2025-03-11,Reporting,export_click,135,Web
2025-03-11,Search,feature_used,156,Mobile
2025-03-11,Security & Compliance,session_start,57,Mobile
2025-03-11,Slack Integration,session_start,59,Web
2025-03-12,API,click,140,Web
2025-03-12,Billing,feature_used,98,Mobile
2025-03-12,Bulk CSV Export,click,47,Web
2025-03-12,Custom Dashboard Widgets,export_click,26,Mobile
2025-03-12,Dark Mode,click,106,Mobile
2025-03-12,Dashboard,feature_used,262,Web
2025-03-12,Export,feature_used,165,Web
2025-03-12,Mobile App,feature_used,195,Web
2025-03-12,Notifications,export_click,125,Web
2025-03-12,Onboarding,click,194,Web
2025-03-12,Reporting,feature_used,131,Web
2025-03-12,Search,click,155,Web
2025-03-12,Security & Compliance,session_start,65,Web
2025-03-12,Slack Integration,click,41,Web
2025-03-13,API,session_start,138,Web
2025-03-13,Billing,session_start,101,Web
2025-03-13,Bulk CSV Export,feature_used,44,Mobile
2025-03-13,Custom Dashboard Widgets,click,23,Web
2025-03-13,Dark Mode,click,104,Web
2025-03-13,Dashboard,click,304,Web
2025-03-13,Export,export_click,165,Web
2025-03-13,Mobile App,feature_used,193,Web
2025-03-13,Notifications,feature_used,116,Mobile
2025-03-13,Onboarding,feature_used,191,Web
2025-03-13,Reporting,feature_used,121,Mobile
2025-03-13,Search,click,139,Web
2025-03-13,Security & Compliance,feature_used,58,Mobile
2025-03-13,Slack Integration,session_start,45,Web
2025-03-14,API,feature_used,132,Web
2025-03-14,Billing,feature_used,89,Web
2025-03-14,Bulk CSV Export,feature_used,31,Web
2025-03-14,Custom Dashboard Widgets,session_start,32,Web
2025-03-14,Dark Mode,feature_used,84,Web
2025-03-14,Dashboard,feature_used,264,Web
2025-03-14,Export,feature_used,136,Web
2025-03-14,Mobile App,feature_used,178,Web
2025-03-14,Notifications,feature_used,114,Web
2025-03-14,Onboarding,feature_used,210,Mobile
2025-03-14,Reporting,feature_used,114,Web
2025-03-14,Search,feature_used,116,Mobile
2025-03-14,Security & Compliance,feature_used,55,Web
2025-03-14,Slack Integration,click,31,Web
2025-03-15,API,export_click,88,Mobile
2025-03-15,Billing,feature_used,55,Mobile
2025-03-15,Bulk CSV Export,session_start,26,Web
2025-03-15,Custom Dashboard Widgets,feature_used,8,Mobile
2025-03-15,Dark Mode,export_click,46,Web
2025-03-15,Dashboard,click,155,Mobile
2025-03-15,Export,export_click,88,Web
2025-03-15,Mobile App,export_click,102,Web
2025-03-15,Mobile Push Notifications,click,22,Web
2025-03-15,Notifications,click,54,Web
2025-03-15,Onboarding,click,114,Web
2025-03-15,Reporting,feature_used,59,Web
2025-03-15,Search,feature_used,59,Mobile
2025-03-15,Security & Compliance,click,29,Web
2025-03-15,Slack Integration,feature_used,23,Web
2025-03-16,API,session_start,81,Mobile
2025-03-16,Billing,feature_used,50,Web
2025-03-16,Bulk CSV Export,feature_used,23,Web
2025-03-16,Custom Dashboard Widgets,feature_used,21,Web
2025-03-16,Dark Mode,feature_used,55,Web
2025-03-16,Dashboard,click,160,Mobile
2025-03-16,Export,export_click,64,Web
2025-03-16,Mobile App,feature_used,85,Web
2025-03-16,Mobile Push Notifications,click,21,Web
2025-03-16,Notifications,export_click,63,Mobile
2025-03-16,Onboarding,export_click,107,Web
2025-03-16,Reporting,feature_used,60,Web
2025-03-16,Search,session_start,72,Web
2025-03-16,Security & Compliance,feature_used,29,Web
2025-03-16,Slack Integration,feature_used,27,Web
2025-03-17,API,session_start,141,Web
2025-03-17,Billing,session_start,83,Web
2025-03-17,Bulk CSV Export,feature_used,44,Web
2025-03-17,Custom Dashboard Widgets,feature_used,20,Web
2025-03-17,Dark Mode,export_click,81,Web
2025-03-17,Dashboard,session_start,256,Web
2025-03-17,Export,session_start,156,Web
2025-03-17,Mobile App,session_start,140,Web
2025-03-17,Mobile Push Notifications,feature_used,32,Web
2025-03-17,Notifications,feature_used,99,Web
2025-03-17,Onboarding,feature_used,162,Web
2025-03-17,Reporting,error,107,Web
2025-03-17,Search,error,100,Web
2025-03-17,Security & Compliance,session_start,69,Web
2025-03-17,Slack Integration,feature_used,48,Web
2025-03-18,API,feature_used,114,Web
2025-03-18,Billing,feature_used,83,Web
2025-03-18,Bulk CSV Export,feature_used,40,Web
2025-03-18,Custom Dashboard Widgets,feature_used,26,Web
2025-03-18,Dark Mode,feature_used,66,Web
2025-03-18,Dashboard,feature_used,264,Web
2025-03-18,Export,session_start,126,Web
2025-03-18,Mobile App,feature_used,132,Mobile
2025-03-18,Mobile Push Notifications,feature_used,43,Web
2025-03-18,Notifications,feature_used,77,Web
2025-03-18,Onboarding,feature_used,158,Mobile
2025-03-18,Reporting,feature_used,112,Mobile
2025-03-18,Search,feature_used,102,Web
2025-03-18,Security & Compliance,feature_used,49,Web
2025-03-18,Slack Integration,feature_used,49,Web
2025-03-19,API,feature_used,108,Web
2025-03-19,Billing,feature_used,68,Web
2025-03-19,Bulk CSV Export,session_start,40,Web
2025-03-19,Custom Dashboard Widgets,feature_used,25,Mobile
2025-03-19,Dark Mode,feature_used,71,Mobile
2025-03-19,Dashboard,feature_used,215,Web
2025-03-19,Export,feature_used,124,Web
2025-03-19,Mobile App,error,132,Mobile
2025-03-19,Mobile Push Notifications,feature_used,23,Mobile
2025-03-19,Notifications,feature_used,95,Web
2025-03-19,Onboarding,feature_used,172,Web
2025-03-19,Reporting,session_start,117,Web
2025-03-19,Search,feature_used,101,Web
2025-03-19,Security & Compliance,click,57,Web
2025-03-19,Slack Integration,feature_used,32,Web
2025-03-20,API,feature_used,140,Mobile
2025-03-20,Billing,export_click,80,Web
2025-03-20,Bulk CSV Export,feature_used,47,Web
2025-03-20,Custom Dashboard Widgets,feature_used,14,Mobile
2025-03-20,Dark Mode,feature_used,81,Web
2025-03-20,Dashboard,feature_used,239,Mobile
2025-03-20,Export,feature_used,111,Web
2025-03-20,Mobile App,feature_used,170,Web
2025-03-20,Mobile Push Notifications,session_start,32,Mobile
2025-03-20,Notifications,export_click,88,Web
2025-03-20,Onboarding,feature_used,160,Web
2025-03-20,Reporting,feature_used,103,Web
2025-03-20,Search,feature_used,110,Web
2025-03-20,Security & Compliance,feature_used,44,Mobile
2025-03-20,Slack Integration,session_start,35,Web
2025-03-21,API,feature_used,133,Web
2025-03-21,Billing,error,97,Web
2025-03-21,Bulk CSV Export,feature_used,51,Web
2025-03-21,Custom Dashboard Widgets,session_start,22,Web
2025-03-21,Dark Mode,feature_used,79,Web
2025-03-21,Dashboard,session_start,239,Web
2025-03-21,Export,session_start,145,Web
2025-03-21,Mobile App,click,156,Web
2025-03-21,Mobile Push Notifications,click,31,Web
2025-03-21,Notifications,feature_used,103,Web
2025-03-21,Onboarding,feature_used,195,Mobile
2025-03-21,Reporting,feature_used,107,Web
2025-03-21,Search,feature_used,116,Mobile
2025-03-21,Security & Compliance,click,54,Mobile
2025-03-21,Slack Integration,feature_used,37,Web
2025-03-22,API,export_click,86,Mobile
2025-03-22,Billing,feature_used,41,Web
2025-03-22,Bulk CSV Export,feature_used,20,Web
2025-03-22,Custom Dashboard Widgets,session_start,15,Web
2025-03-22,Dark Mode,feature_used,54,Web
2025-03-22,Dashboard,feature_used,158,Web
2025-03-22,Export,export_click,79,Web
2025-03-22,Mobile App,session_start,94,Web
2025-03-22,Mobile Push Notifications,session_start,15,Web
2025-03-22,Notifications,feature_used,54,Mobile
2025-03-22,Onboarding,session_start,116,Mobile
2025-03-22,Reporting,session_start,50,Mobile
2025-03-22,Search,feature_used,62,Mobile
2025-03-22,Security & Compliance,session_start,23,Mobile
2025-03-22,Slack Integration,feature_used,18,Web
2025-03-23,API,click,90,Web
2025-03-23,Billing,feature_used,47,Web
2025-03-23,Bulk CSV Export,error,34,Web
2025-03-23,Custom Dashboard Widgets,click,16,Web
2025-03-23,Dark Mode,feature_used,47,Web
2025-03-23,Dashboard,error,161,Web
2025-03-23,Export,feature_used,87,Web
2025-03-23,Mobile App,feature_used,102,Web
2025-03-23,Mobile Push Notifications,feature_used,12,Web
2025-03-23,Notifications,export_click,80,Mobile
2025-03-23,Onboarding,feature_used,107,Web
2025-03-23,Reporting,click,62,Mobile
2025-03-23,Search,session_start,68,Web
2025-03-23,Security & Compliance,click,28,Web
2025-03-23,Slack Integration,feature_used,20,Mobile
2025-03-24,API,click,169,Web
2025-03-24,Billing,session_start,104,Web
2025-03-24,Bulk CSV Export,feature_used,60,Web
2025-03-24,Custom Dashboard Widgets,click,29,Web
2025-03-24,Dark Mode,feature_used,91,Web
2025-03-24,Dashboard,feature_used,293,Web
2025-03-24,Export,feature_used,141,Web
2025-03-24,Mobile App,feature_used,163,Mobile
2025-03-24,Mobile Push Notifications,session_start,29,Mobile
2025-03-24,Notifications,feature_used,91,Web
2025-03-24,Onboarding,export_click,194,Web
2025-03-24,Reporting,feature_used,112,Web
2025-03-24,Search,feature_used,141,Web
2025-03-24,Security & Compliance,feature_used,52,Web
2025-03-24,Slack Integration,session_start,43,Mobile
2025-03-25,API,feature_used,153,Web
2025-03-25,Billing,session_start,92,Web
2025-03-25,Bulk CSV Export,session_start,43,Web
2025-03-25,Custom Dashboard Widgets,feature_used,28,Web
2025-03-25,Dark Mode,feature_used,102,Mobile
2025-03-25,Dashboard,feature_used,303,Web
2025-03-25,Export,feature_used,132,Web
2025-03-25,Mobile App,click,179,Web
2025-03-25,Mobile Push Notifications,feature_used,37,Web
2025-03-25,Notifications,feature_used,107,Mobile
2025-03-25,Onboarding,session_start,202,Web
2025-03-25,Reporting,export_click,116,Web
2025-03-25,Search,click,121,Web
2025-03-25,Security & Compliance,feature_used,54,Web
2025-03-25,Slack Integration,feature_used,53,Web
2025-03-26,API,feature_used,143,Web
2025-03-26,Billing,click,105,Mobile
2025-03-26,Bulk CSV Export,click,59,Web
2025-03-26,Custom Dashboard Widgets,click,28,Web
2025-03-26,Dark Mode,feature_used,99,Web
2025-03-26,Dashboard,feature_used,291,Mobile
2025-03-26,Export,session_start,168,Web
2025-03-26,Mobile App,click,145,Mobile
2025-03-26,Mobile Push Notifications,feature_used,34,Mobile
2025-03-26,Notifications,feature_used,104,Mobile
2025-03-26,Onboarding,feature_used,228,Web
2025-03-26,Reporting,feature_used,112,Web
2025-03-26,Search,feature_used,139,Mobile
2025-03-26,Security & Compliance,feature_used,69,Web
2025-03-26,Slack Integration,session_start,58,Web
2025-03-27,API,click,173,Web
2025-03-27,Billing,feature_used,94,Web
2025-03-27,Bulk CSV Export,feature_used,58,Web
2025-03-27,Custom Dashboard Widgets,error,28,Web
2025-03-27,Dark Mode,feature_used,92,Web
2025-03-27,Dashboard,feature_used,310,Web
2025-03-27,Export,feature_used,178,Web
2025-03-27,Mobile App,click,186,Web
2025-03-27,Mobile Push Notifications,click,35,Web
2025-03-27,Notifications,session_start,133,Web
2025-03-27,Onboarding,feature_used,229,Web
2025-03-27,Reporting,session_start,140,Web
2025-03-27,Search,feature_used,158,Web
2025-03-27,Security & Compliance,feature_used,76,Web
2025-03-27,Slack Integration,session_start,49,Mobile
2025-03-28,API,session_start,179,Mobile
2025-03-28,Billing,feature_used,120,Mobile
2025-03-28,Bulk CSV Export,feature_used,54,Mobile
2025-03-28,Custom Dashboard Widgets,feature_used,29,Web
2025-03-28,Dark Mode,session_start,124,Web
2025-03-28,Dashboard,feature_used,328,Web
2025-03-28,Export,session_start,181,Web
2025-03-28,Mobile App,click,217,Web
2025-03-28,Mobile Push Notifications,click,32,Web
2025-03-28,Notifications,feature_used,138,Mobile
2025-03-28,Onboarding,feature_used,228,Web
2025-03-28,Reporting,error,142,Web
2025-03-28,Search,feature_used,155,Web
2025-03-28,Security & Compliance,feature_used,77,Web
2025-03-28,Slack Integration,click,57,Web
2025-03-29,API,feature_used,132,Web
2025-03-29,Billing,feature_used,83,Web
2025-03-29,Bulk CSV Export,error,40,Web
2025-03-29,Custom Dashboard Widgets,export_click,13,Web
2025-03-29,Dark Mode,feature_used,74,Web
2025-03-29,Dashboard,feature_used,201,Web
2025-03-29,Export,session_start,102,Web
2025-03-29,Mobile App,feature_used,116,Web
2025-03-29,Mobile Push Notifications,click,23,Web
2025-03-29,Notifications,session_start,84,Mobile
2025-03-29,Onboarding,feature_used,144,Web
2025-03-29,Reporting,click,97,Web
2025-03-29,Search,session_start,98,Web
2025-03-29,Security & Compliance,click,44,Web
2025-03-29,Slack Integration,feature_used,26,Web
2025-03-30,API,feature_used,102,Web
2025-03-30,Billing,session_start,85,Mobile
2025-03-30,Bulk CSV Export,feature_used,42,Web
2025-03-30,Custom Dashboard Widgets,feature_used,16,Web
2025-03-30,Dark Mode,session_start,88,Web
2025-03-30,Dashboard,session_start,226,Mobile
2025-03-30,Export,feature_used,110,Web
2025-03-30,Mobile App,feature_used,128,Web
2025-03-30,Mobile Push Notifications,click,27,Web
2025-03-30,Notifications,feature_used,87,Web
2025-03-30,Onboarding,error,159,Web
2025-03-30,Reporting,session_start,101,Web
2025-03-30,Search,feature_used,98,Web
2025-03-30,Security & Compliance,feature_used,50,Web
2025-03-30,Slack Integration,feature_used,32,Web
2025-03-31,API,session_start,197,Web
2025-03-31,Billing,feature_used,132,Web
2025-03-31,Bulk CSV Export,feature_used,65,Mobile
2025-03-31,Custom Dashboard Widgets,feature_used,36,Web
2025-03-31,Dark Mode,click,103,Web
2025-03-31,Dashboard,feature_used,378,Web
2025-03-31,Export,feature_used,223,Mobile
2025-03-31,Mobile App,session_start,231,Web
2025-03-31,Mobile Push Notifications,feature_used,47,Web
2025-03-31,Notifications,feature_used,145,Web
2025-03-31,Onboarding,export_click,276,Web
2025-03-31,Reporting,feature_used,154,Web
2025-03-31,Search,feature_used,184,Mobile
2025-03-31,Security & Compliance,export_click,101,Mobile
2025-03-31,Slack Integration,feature_used,71,Web
2025-04-01,API,feature_used,213,Web
2025-04-01,Billing,click,124,Web
2025-04-01,Bulk CSV Export,feature_used,73,Web
2025-04-01,Custom Dashboard Widgets,feature_used,39,Web
2025-04-01,Dark Mode,feature_used,141,Web
2025-04-01,Dashboard,session_start,419,Web
2025-04-01,Export,feature_used,214,Web
2025-04-01,Mobile App,session_start,249,Web
2025-04-01,Mobile Push Notifications,session_start,42,Web
2025-04-01,Notifications,feature_used,142,Mobile
2025-04-01,Onboarding,click,271,Mobile
2025-04-01,Reporting,feature_used,167,Web
2025-04-01,Scheduled Report Emails,feature_used,23,Web
2025-04-01,Search,click,180,Web
2025-04-01,Security & Compliance,feature_used,83,Web
2025-04-01,Slack Integration,feature_used,65,Mobile
2025-04-02,API,session_start,214,Web
2025-04-02,Billing,session_start,163,Web
2025-04-02,Bulk CSV Export,click,74,Web
2025-04-02,Custom Dashboard Widgets,feature_used,44,Web
2025-04-02,Dark Mode,click,151,Web
2025-04-02,Dashboard,feature_used,461,Web
2025-04-02,Export,feature_used,203,Web
2025-04-02,Mobile App,feature_used,278,Web
2025-04-02,Mobile Push Notifications,feature_used,57,Web
2025-04-02,Notifications,session_start,158,Web
2025-04-02,Onboarding,feature_used,312,Web
2025-04-02,Reporting,feature_used,167,Web
2025-04-02,Scheduled Report Emails,session_start,30,Mobile
2025-04-02,Search,feature_used,226,Web
2025-04-02,Security & Compliance,feature_used,80,Mobile
2025-04-02,Slack Integration,session_start,60,Web
2025-04-03,API,feature_used,245,Mobile
2025-04-03,Billing,feature_used,155,Web
2025-04-03,Bulk CSV Export,feature_used,79,Web
2025-04-03,Custom Dashboard Widgets,click,28,Web
2025-04-03,Dark Mode,click,136,Web
2025-04-03,Dashboard,click,434,Web
2025-04-03,Export,feature_used,217,Web
2025-04-03,Mobile App,feature_used,259,Web
2025-04-03,Mobile Push Notifications,session_start,55,Web
2025-04-03,Notifications,session_start,164,Web
2025-04-03,Onboarding,feature_used,313,Web
2025-04-03,Reporting,session_start,191,Web
2025-04-03,Scheduled Report Emails,feature_used,25,Web
2025-04-03,Search,feature_used,234,Mobile
2025-04-03,Security & Compliance,feature_used,113,Web
2025-04-03,Slack Integration,feature_used,61,Web
2025-04-04,API,click,271,Mobile
2025-04-04,Billing,feature_used,147,Web
2025-04-04,Bulk CSV Export,feature_used,76,Web
2025-04-04,Custom Dashboard Widgets,feature_used,41,Web
2025-04-04,Dark Mode,feature_used,156,Web
2025-04-04,Dashboard,click,504,Web
2025-04-04,Export,feature_used,236,Web
2025-04-04,Mobile App,session_start,236,Web
2025-04-04,Mobile Push Notifications,click,71,Web
2025-04-04,Notifications,session_start,165,Web
2025-04-04,Onboarding,feature_used,329,Mobile
2025-04-04,Reporting,feature_used,193,Web
2025-04-04,Scheduled Report Emails,feature_used,25,Web
2025-04-04,Search,feature_used,231,Web
2025-04-04,Security & Compliance,feature_used,92,Mobile
2025-04-04,Slack Integration,export_click,68,Web
2025-04-05,API,feature_used,166,Web
2025-04-05,Billing,feature_used,97,Web
2025-04-05,Bulk CSV Export,click,44,Web
2025-04-05,Custom Dashboard Widgets,session_start,23,Web
2025-04-05,Dark Mode,feature_used,107,Web
2025-04-05,Dashboard,feature_used,322,Mobile
2025-04-05,Export,error,136,Web
2025-04-05,Mobile App,feature_used,172,Web
2025-04-05,Mobile Push Notifications,feature_used,35,Web
2025-04-05,Notifications,session_start,87,Web
2025-04-05,Onboarding,click,208,Mobile
2025-04-05,Reporting,export_click,115,Mobile
2025-04-05,Scheduled Report Emails,session_start,26,Web
2025-04-05,Search,session_start,131,Web
2025-04-05,Security & Compliance,session_start,51,Mobile
2025-04-05,Slack Integration,feature_used,41,Web
2025-04-06,API,feature_used,143,Web
2025-04-06,Billing,session_start,99,Web
2025-04-06,Bulk CSV Export,feature_used,44,Web
2025-04-06,Custom Dashboard Widgets,feature_used,27,Web
2025-04-06,Dark Mode,feature_used,78,Web
2025-04-06,Dashboard,feature_used,287,Web
2025-04-06,Export,session_start,129,Web
2025-04-06,Mobile App,click,183,Web
2025-04-06,Mobile Push Notifications,feature_used,28,Web
2025-04-06,Notifications,click,97,Mobile
2025-04-06,Onboarding,feature_used,199,Web
2025-04-06,Reporting,feature_used,111,Web
2025-04-06,Scheduled Report Emails,feature_used,13,Web
2025-04-06,Search,click,135,Web
2025-04-06,Security & Compliance,session_start,75,Web
2025-04-06,Slack Integration,feature_used,39,Mobile
2025-04-07,API,feature_used,242,Web
2025-04-07,Billing,click,159,Mobile
2025-04-07,Bulk CSV Export,click,73,Web
2025-04-07,Custom Dashboard Widgets,error,66,Web
2025-04-07,Dark Mode,feature_used,166,Web
2025-04-07,Dashboard,session_start,496,Web
2025-04-07,Export,feature_used,229,Web
2025-04-07,Mobile App,feature_used,294,Web
2025-04-07,Mobile Push Notifications,click,71,Web
2025-04-07,Notifications,feature_used,195,Mobile
2025-04-07,Onboarding,feature_used,324,Web
2025-04-07,Reporting,export_click,227,Mobile
2025-04-07,Scheduled Report Emails,feature_used,31,Web
2025-04-07,Search,feature_used,226,Mobile
2025-04-07,Security & Compliance,feature_used,111,Web
2025-04-07,Slack Integration,feature_used,88,Mobile
2025-04-08,API,feature_used,265,Web
2025-04-08,Billing,feature_used,187,Web
2025-04-08,Bulk CSV Export,feature_used,86,Mobile
2025-04-08,Custom Dashboard Widgets,session_start,61,Web
2025-04-08,Dark Mode,session_start,174,Web
2025-04-08,Dashboard,session_start,493,Web
2025-04-08,Export,feature_used,259,Web
2025-04-08,Mobile App,feature_used,292,Web
2025-04-08,Mobile Push Notifications,click,60,Web
2025-04-08,Notifications,feature_used,203,Web
2025-04-08,Onboarding,feature_used,333,Web
2025-04-08,Reporting,feature_used,222,Web
2025-04-08,Scheduled Report Emails,feature_used,37,Mobile
2025-04-08,Search,session_start,229,Web
2025-04-08,Security & Compliance,feature_used,112,Web
2025-04-08,Slack Integration,feature_used,92,Web
2025-04-09,API,error,275,Web
2025-04-09,Billing,feature_used,170,Web
2025-04-09,Bulk CSV Export,feature_used,101,Web
2025-04-09,Custom Dashboard Widgets,export_click,56,Web
2025-04-09,Dark Mode,feature_used,151,Web
2025-04-09,Dashboard,feature_used,523,Web
2025-04-09,Export,feature_used,235,Web
2025-04-09,Mobile App,feature_used,273,Mobile
2025-04-09,Mobile Push Notifications,export_click,71,Web
2025-04-09,Notifications,session_start,188,Web
2025-04-09,Onboarding,feature_used,372,Mobile
2025-04-09,Reporting,feature_used,197,Web
2025-04-09,Scheduled Report Emails,session_start,38,Web
2025-04-09,Search,feature_used,230,Mobile
2025-04-09,Security & Compliance,session_start,116,Web
2025-04-09,Slack Integration,feature_used,87,Mobile
